id_zamowienie;id_produkt;id_pracownik;id_klient;data_zakupu;uwagi
6298;6;178;328;02.04.2021;brak
6299;183;1;149;15.12.2020;brak
6300;323;240;463;22.04.2021;brak
6301;123;91;418;15.03.2021;brak
6302;111;124;465;20.10.2020;brak
6303;26;19;58;28.05.2020;brak
6304;89;185;389;26.04.2021;brak
6305;347;295;73;06.06.2020;brak
6306;435;203;105;18.02.2021;brak
6307;268;107;358;02.11.2020;brak
6308;128;223;308;21.10.2020;brak
6309;470;295;140;21.10.2020;brak
6310;389;89;110;19.10.2020;brak
6311;222;260;9;04.09.2020;brak
6312;228;227;296;17.06.2020;brak
6313;392;31;257;22.11.2020;brak
6314;81;293;164;07.11.2020;brak
6315;435;278;102;24.03.2021;brak
6316;195;17;483;14.02.2021;brak
6317;84;4;302;19.12.2020;brak
6318;348;109;154;22.11.2020;brak
6319;27;60;431;01.07.2020;brak
6320;125;172;15;15.05.2020;brak
6321;25;100;130;29.11.2020;brak
6322;21;231;467;31.07.2020;brak
6323;232;32;44;08.08.2020;brak
6324;471;180;273;02.11.2020;brak
6325;450;267;488;12.02.2021;brak
6326;119;40;197;20.09.2020;brak
6327;176;199;49;08.06.2020;brak
6328;138;69;466;08.09.2020;brak
6329;29;293;267;26.07.2020;brak
6330;55;259;48;06.11.2020;brak
6331;471;124;189;31.07.2020;brak
6332;480;24;187;27.12.2020;brak
6333;108;118;5;13.02.2021;brak
6334;199;299;406;10.06.2020;brak
6335;370;161;401;09.02.2021;brak
6336;339;71;326;16.11.2020;brak
6337;301;38;410;25.04.2021;brak
6338;77;172;457;31.01.2021;brak
6339;494;223;199;12.03.2021;brak
6340;472;241;360;16.03.2021;brak
6341;32;103;92;21.02.2021;brak
6342;499;168;112;03.06.2020;brak
6343;204;71;23;08.11.2020;brak
6344;6;294;155;02.10.2020;brak
6345;46;2;185;02.01.2021;brak
6346;463;158;48;17.01.2021;brak
6347;442;291;266;08.12.2020;brak
6348;104;265;205;21.03.2021;brak
6349;210;212;477;19.06.2020;brak
6350;262;142;444;24.10.2020;brak
6351;131;149;128;15.07.2020;brak
6352;11;292;8;25.04.2021;brak
6353;133;183;130;06.05.2020;brak
6354;324;210;433;19.12.2020;brak
6355;439;208;468;12.10.2020;brak
6356;107;60;321;17.07.2020;brak
6357;95;299;61;11.05.2020;brak
6358;199;268;469;25.06.2020;brak
6359;239;38;404;20.11.2020;brak
6360;31;37;457;23.03.2021;brak
6361;245;164;372;22.04.2021;brak
6362;10;180;38;04.08.2020;brak
6363;251;55;18;15.12.2020;brak
6364;433;16;180;25.10.2020;brak
6365;278;54;404;19.10.2020;brak
6366;352;250;391;29.03.2021;brak
6367;284;21;456;03.12.2020;brak
6368;11;96;56;05.12.2020;brak
6369;368;24;356;01.11.2020;brak
6370;57;286;198;22.10.2020;brak
6371;126;221;83;23.11.2020;brak
6372;40;108;23;16.10.2020;brak
6373;219;50;418;22.01.2021;brak
6374;472;69;151;21.06.2020;brak
6375;235;41;13;18.04.2021;brak
6376;213;86;48;28.11.2020;brak
6377;331;244;149;27.06.2020;brak
6378;140;257;348;28.08.2020;brak
6379;437;18;315;03.01.2021;brak
6380;321;65;419;17.09.2020;brak
6381;171;184;191;21.03.2021;brak
6382;192;129;125;30.10.2020;brak
6383;355;121;70;26.07.2020;brak
6384;308;276;33;25.06.2020;brak
6385;245;76;498;20.12.2020;brak
6386;413;164;445;20.02.2021;brak
6387;86;166;95;18.04.2021;brak
6388;365;243;236;17.06.2020;brak
6389;70;11;473;24.01.2021;brak
6390;297;124;242;26.04.2021;brak
6391;175;232;109;02.10.2020;brak
6392;440;13;134;28.02.2021;brak
6393;352;115;393;16.08.2020;brak
6394;277;205;310;26.12.2020;brak
6395;25;38;126;28.03.2021;brak
6396;344;204;282;28.07.2020;brak
6397;240;112;310;21.07.2020;brak
6398;196;162;289;13.01.2021;brak
6399;452;245;156;19.02.2021;brak
6400;207;209;138;08.04.2021;brak
6401;354;26;396;20.11.2020;brak
6402;206;45;265;21.02.2021;brak
6403;380;247;324;07.08.2020;brak
6404;153;134;410;16.12.2020;brak
6405;417;203;206;26.05.2020;brak
6406;55;113;115;20.11.2020;brak
6407;239;128;100;20.04.2021;brak
6408;274;175;362;14.10.2020;brak
6409;473;232;203;15.07.2020;brak
6410;126;174;133;27.07.2020;brak
6411;100;108;133;12.10.2020;brak
6412;64;227;97;29.04.2021;brak
6413;364;7;333;14.05.2020;brak
6414;104;288;272;07.07.2020;brak
6415;268;149;241;17.07.2020;brak
6416;32;256;195;08.03.2021;brak
6417;430;55;173;09.12.2020;brak
6418;101;253;178;28.09.2020;brak
6419;464;194;196;06.02.2021;brak
6420;224;138;152;06.12.2020;brak
6421;454;283;28;17.01.2021;brak
6422;442;37;58;14.10.2020;brak
6423;466;21;495;11.11.2020;brak
6424;30;35;209;22.09.2020;brak
6425;207;43;275;17.12.2020;brak
6426;240;270;96;09.07.2020;brak
6427;207;258;149;24.05.2020;brak
6428;39;62;127;30.10.2020;brak
6429;117;64;125;20.11.2020;brak
6430;256;218;433;09.09.2020;brak
6431;225;295;400;07.02.2021;brak
6432;240;21;276;10.08.2020;brak
6433;40;84;85;15.12.2020;brak
6434;213;153;173;22.05.2020;brak
6435;478;61;108;04.10.2020;brak
6436;414;126;40;05.11.2020;brak
6437;317;187;157;05.04.2021;brak
6438;243;292;378;09.10.2020;brak
6439;443;128;380;08.01.2021;brak
6440;356;111;362;25.07.2020;brak
6441;423;114;250;18.11.2020;brak
6442;163;244;445;24.08.2020;brak
6443;382;119;12;28.05.2020;brak
6444;88;21;428;13.10.2020;brak
6445;447;109;239;01.12.2020;brak
6446;293;68;439;06.10.2020;brak
6447;175;105;202;11.03.2021;brak
6448;172;204;327;19.06.2020;brak
6449;357;117;232;27.01.2021;brak
6450;41;41;267;28.01.2021;brak
6451;263;177;435;08.02.2021;brak
6452;302;137;494;10.03.2021;brak
6453;408;213;499;16.09.2020;brak
6454;468;258;69;08.07.2020;brak
6455;492;232;298;06.06.2020;brak
6456;111;31;340;20.12.2020;brak
6457;53;202;113;25.09.2020;brak
6458;182;45;380;03.02.2021;brak
6459;310;297;118;01.07.2020;brak
6460;492;230;443;11.11.2020;brak
6461;200;69;251;11.09.2020;brak
6462;362;111;429;20.04.2021;brak
6463;486;47;237;05.04.2021;brak
6464;100;149;460;27.09.2020;brak
6465;390;97;340;07.06.2020;brak
6466;488;17;371;07.01.2021;brak
6467;313;115;212;20.11.2020;brak
6468;185;141;420;24.04.2021;brak
6469;276;23;176;23.11.2020;brak
6470;192;292;236;13.09.2020;brak
6471;466;81;368;27.04.2021;brak
6472;410;46;368;16.04.2021;brak
6473;329;210;151;20.10.2020;brak
6474;309;94;199;09.04.2021;brak
6475;45;223;254;12.11.2020;brak
6476;140;208;45;18.10.2020;brak
6477;129;70;500;16.05.2020;brak
6478;75;22;276;15.06.2020;brak
6479;425;252;304;22.05.2020;brak
6480;384;142;391;24.07.2020;brak
6481;198;161;403;19.08.2020;brak
6482;138;157;216;27.06.2020;brak
6483;240;247;253;22.09.2020;brak
6484;289;231;430;26.07.2020;brak
6485;16;112;127;19.08.2020;brak
6486;497;54;380;05.01.2021;brak
6487;254;250;283;07.12.2020;brak
6488;70;173;326;29.01.2021;brak
6489;150;83;95;19.06.2020;brak
6490;310;191;168;26.01.2021;brak
6491;439;127;351;18.10.2020;brak
6492;378;52;229;31.03.2021;brak
6493;392;110;145;06.03.2021;brak
6494;421;67;402;06.01.2021;brak
6495;122;20;59;18.12.2020;brak
6496;307;200;310;06.11.2020;brak
6497;113;57;439;01.08.2020;brak
6498;351;96;386;16.04.2021;brak
6499;476;97;358;16.03.2021;brak
6500;251;227;264;13.10.2020;brak
6501;268;50;414;08.06.2020;brak
6502;254;98;308;26.12.2020;brak
6503;243;128;121;14.06.2020;brak
6504;176;153;387;14.10.2020;brak
6505;12;56;317;26.01.2021;brak
6506;325;246;440;01.11.2020;brak
6507;388;22;170;18.11.2020;brak
6508;200;34;415;11.07.2020;brak
6509;350;176;94;06.03.2021;brak
6510;386;166;133;01.01.2021;brak
6511;72;32;65;13.12.2020;brak
6512;391;22;114;14.08.2020;brak
6513;147;109;16;19.02.2021;brak
6514;331;35;264;27.04.2021;brak
6515;131;234;472;08.11.2020;brak
6516;374;162;187;07.04.2021;brak
6517;234;242;336;15.08.2020;brak
6518;345;157;385;25.06.2020;brak
6519;453;5;388;13.09.2020;brak
6520;13;141;80;19.05.2020;brak
6521;380;178;186;26.09.2020;brak
6522;277;100;254;16.07.2020;brak
6523;432;262;131;19.08.2020;brak
6524;51;101;244;13.04.2021;brak
6525;378;278;469;30.11.2020;brak
6526;183;21;179;08.10.2020;brak
6527;89;72;380;14.07.2020;brak
6528;469;22;106;26.09.2020;brak
6529;192;120;9;23.12.2020;brak
6530;2;121;185;27.09.2020;brak
6531;490;25;91;27.02.2021;brak
6532;290;159;367;16.04.2021;brak
6533;370;133;310;04.11.2020;brak
6534;294;30;168;06.03.2021;brak
6535;95;102;274;03.12.2020;brak
6536;100;176;145;26.08.2020;brak
6537;348;88;192;02.05.2021;brak
6538;223;17;4;11.09.2020;brak
6539;308;284;256;01.03.2021;brak
6540;388;173;306;17.01.2021;brak
6541;488;274;307;24.05.2020;brak
6542;155;212;14;12.11.2020;brak
6543;49;49;333;16.03.2021;brak
6544;13;97;251;16.11.2020;brak
6545;38;191;180;12.12.2020;brak
6546;10;31;31;17.08.2020;brak
6547;6;152;363;11.08.2020;brak
6548;180;98;98;21.09.2020;brak
6549;183;222;309;01.06.2020;brak
6550;139;36;395;27.04.2021;brak
6551;345;214;181;01.10.2020;brak
6552;269;207;218;10.08.2020;brak
6553;316;144;1;19.11.2020;brak
6554;104;149;262;19.07.2020;brak
6555;398;31;199;04.10.2020;brak
6556;457;115;325;14.09.2020;brak
6557;308;226;99;07.09.2020;brak
6558;199;183;119;24.05.2020;brak
6559;27;113;195;06.01.2021;brak
6560;323;145;363;14.09.2020;brak
6561;89;145;202;20.04.2021;brak
6562;142;87;212;06.10.2020;brak
6563;25;254;93;21.10.2020;brak
6564;202;86;37;22.07.2020;brak
6565;113;294;209;30.11.2020;brak
6566;34;232;136;19.03.2021;brak
6567;75;13;499;08.11.2020;brak
6568;21;256;306;28.09.2020;brak
6569;441;19;329;20.05.2020;brak
6570;213;288;175;12.01.2021;brak
6571;308;141;285;23.03.2021;brak
6572;412;235;496;21.08.2020;brak
6573;231;233;446;17.11.2020;brak
6574;337;196;281;17.08.2020;brak
6575;447;248;113;19.10.2020;brak
6576;419;163;48;20.02.2021;brak
6577;271;249;123;17.03.2021;brak
6578;41;134;165;08.05.2020;brak
6579;192;82;466;07.08.2020;brak
6580;130;272;85;25.07.2020;brak
6581;61;78;493;12.05.2020;brak
6582;388;36;458;06.11.2020;brak
6583;484;168;6;25.02.2021;brak
6584;390;37;24;21.04.2021;brak
6585;211;143;356;13.01.2021;brak
6586;377;53;123;17.09.2020;brak
6587;55;261;179;27.06.2020;brak
6588;90;190;270;21.03.2021;brak
6589;19;262;289;11.11.2020;brak
6590;29;145;50;18.09.2020;brak
6591;425;128;193;21.09.2020;brak
6592;358;235;338;19.06.2020;brak
6593;447;30;423;08.04.2021;brak
6594;354;138;354;11.03.2021;brak
6595;111;252;301;18.11.2020;brak
6596;376;265;477;14.12.2020;brak
6597;321;17;197;26.02.2021;brak
6598;292;132;284;27.11.2020;brak
6599;216;22;489;14.12.2020;brak
6600;491;284;500;06.06.2020;brak
6601;165;60;500;24.10.2020;brak
6602;432;246;286;04.09.2020;brak
6603;70;233;82;08.08.2020;brak
6604;402;86;197;27.12.2020;brak
6605;205;81;187;09.12.2020;brak
6606;236;49;500;23.01.2021;brak
6607;367;289;54;21.11.2020;brak
6608;170;132;219;23.06.2020;brak
6609;157;80;260;24.03.2021;brak
6610;310;176;239;27.01.2021;brak
6611;296;30;157;10.01.2021;brak
6612;69;76;229;11.12.2020;brak
6613;343;24;173;20.09.2020;brak
6614;6;72;260;13.04.2021;brak
6615;419;182;269;07.12.2020;brak
6616;141;92;123;24.11.2020;brak
6617;148;250;105;07.07.2020;brak
6618;381;59;129;06.10.2020;brak
6619;89;84;373;02.04.2021;brak
6620;33;238;408;20.06.2020;brak
6621;76;295;232;16.05.2020;brak
6622;47;92;82;02.09.2020;brak
6623;22;199;178;25.03.2021;brak
6624;61;71;486;11.09.2020;brak
6625;156;274;472;23.02.2021;brak
6626;416;218;39;11.07.2020;brak
6627;478;216;307;30.05.2020;brak
6628;12;150;401;15.12.2020;brak
6629;441;202;447;15.02.2021;brak
6630;500;102;463;25.12.2020;brak
6631;72;237;229;29.06.2020;brak
6632;60;41;440;03.03.2021;brak
6633;444;202;111;03.11.2020;brak
6634;181;60;105;23.05.2020;brak
6635;471;171;169;03.04.2021;brak
6636;146;119;254;09.02.2021;brak
6637;100;276;86;19.03.2021;brak
6638;407;106;460;01.11.2020;brak
6639;287;158;404;06.12.2020;brak
6640;214;27;204;03.10.2020;brak
6641;186;89;465;22.11.2020;brak
6642;193;174;496;31.07.2020;brak
6643;396;2;366;02.01.2021;brak
6644;84;139;429;26.08.2020;brak
6645;223;178;159;01.02.2021;brak
6646;338;158;189;14.06.2020;brak
6647;396;94;406;08.07.2020;brak
6648;288;258;89;17.10.2020;brak
6649;8;91;368;02.10.2020;brak
6650;252;7;3;15.04.2021;brak
6651;101;248;484;23.10.2020;brak
6652;80;106;115;10.01.2021;brak
6653;136;95;182;16.10.2020;brak
6654;390;256;173;17.04.2021;brak
6655;215;267;489;30.04.2021;brak
6656;419;46;57;06.11.2020;brak
6657;189;91;340;17.05.2020;brak
6658;284;255;164;15.04.2021;brak
6659;117;138;406;21.01.2021;brak
6660;196;179;290;25.09.2020;brak
6661;26;286;138;25.10.2020;brak
6662;460;13;97;05.01.2021;brak
6663;45;188;83;19.03.2021;brak
6664;160;56;46;08.09.2020;brak
6665;155;225;200;28.09.2020;brak
6666;217;238;295;08.11.2020;brak
6667;320;123;3;02.12.2020;brak
6668;365;217;136;23.11.2020;brak
6669;194;46;278;11.06.2020;brak
6670;13;228;377;18.05.2020;brak
6671;197;67;130;31.01.2021;brak
6672;32;1;248;21.07.2020;brak
6673;7;297;109;06.09.2020;brak
6674;308;109;464;01.12.2020;brak
6675;499;249;293;09.02.2021;brak
6676;44;62;91;26.11.2020;brak
6677;222;198;315;11.04.2021;brak
6678;45;113;268;01.10.2020;brak
6679;246;295;190;11.10.2020;brak
6680;453;3;499;15.02.2021;brak
6681;316;24;226;06.10.2020;brak
6682;18;192;342;26.05.2020;brak
6683;408;283;252;09.11.2020;brak
6684;365;233;36;28.04.2021;brak
6685;281;221;341;12.02.2021;brak
6686;244;263;80;07.08.2020;brak
6687;58;200;195;18.11.2020;brak
6688;160;131;166;19.02.2021;brak
6689;259;71;64;18.04.2021;brak
6690;55;207;287;27.12.2020;brak
6691;270;175;13;18.03.2021;brak
6692;164;129;456;26.10.2020;brak
6693;418;174;415;11.08.2020;brak
6694;296;170;488;22.11.2020;brak
6695;100;27;313;25.05.2020;brak
6696;27;278;376;10.06.2020;brak
6697;432;167;263;01.04.2021;brak
6698;438;167;43;08.09.2020;brak
6699;14;154;21;18.08.2020;brak
6700;90;245;338;23.10.2020;brak
6701;69;197;45;03.09.2020;brak
6702;178;128;103;02.09.2020;brak
6703;338;39;270;05.07.2020;brak
6704;459;23;106;30.06.2020;brak
6705;226;122;56;12.02.2021;brak
6706;234;242;57;04.05.2020;brak
6707;377;56;256;10.07.2020;brak
6708;327;4;51;20.04.2021;brak
6709;208;27;478;10.02.2021;brak
6710;263;221;162;04.08.2020;brak
6711;187;269;161;27.03.2021;brak
6712;53;44;70;08.10.2020;brak
6713;232;187;69;26.05.2020;brak
6714;107;204;89;26.09.2020;brak
6715;469;225;357;28.11.2020;brak
6716;212;180;20;04.10.2020;brak
6717;487;73;298;23.03.2021;brak
6718;376;140;398;26.06.2020;brak
6719;411;154;280;27.08.2020;brak
6720;399;6;292;12.03.2021;brak
6721;482;11;483;09.10.2020;brak
6722;425;298;293;08.05.2020;brak
6723;23;147;412;05.07.2020;brak
6724;221;226;290;18.07.2020;brak
6725;492;31;471;15.09.2020;brak
6726;41;65;194;29.10.2020;brak
6727;328;237;453;04.01.2021;brak
6728;294;138;30;22.09.2020;brak
6729;429;292;39;04.11.2020;brak
6730;101;76;439;11.08.2020;brak
6731;65;59;115;14.06.2020;brak
6732;164;112;296;09.09.2020;brak
6733;475;211;161;20.11.2020;brak
6734;205;34;119;26.02.2021;brak
6735;114;298;96;02.10.2020;brak
6736;415;194;330;12.05.2020;brak
6737;481;149;441;05.09.2020;brak
6738;316;149;153;24.11.2020;brak
6739;194;217;104;19.12.2020;brak
6740;87;28;319;31.08.2020;brak
6741;75;165;8;19.03.2021;brak
6742;135;96;207;26.02.2021;brak
6743;154;264;83;08.04.2021;brak
6744;62;60;288;29.10.2020;brak
6745;184;211;185;20.04.2021;brak
6746;361;213;310;16.03.2021;brak
6747;328;298;305;12.11.2020;brak
6748;130;180;276;12.10.2020;brak
6749;292;213;314;07.07.2020;brak
6750;10;162;419;07.07.2020;brak
6751;374;217;230;30.10.2020;brak
6752;198;102;278;19.02.2021;brak
6753;304;133;38;11.10.2020;brak
6754;343;132;196;02.04.2021;brak
6755;500;268;397;10.02.2021;brak
6756;393;204;18;31.10.2020;brak
6757;176;297;318;24.04.2021;brak
6758;27;80;305;24.05.2020;brak
6759;39;145;457;02.06.2020;brak
6760;54;113;27;01.02.2021;brak
6761;394;233;260;15.11.2020;brak
6762;97;106;312;03.10.2020;brak
6763;499;76;397;17.02.2021;brak
6764;464;58;61;21.12.2020;brak
6765;153;146;294;23.08.2020;brak
6766;129;161;57;09.10.2020;brak
6767;128;144;330;03.10.2020;brak
6768;57;286;110;07.06.2020;brak
6769;52;225;94;21.07.2020;brak
6770;438;222;254;28.10.2020;brak
6771;392;121;85;04.07.2020;brak
6772;342;140;119;12.11.2020;brak
6773;154;128;307;07.10.2020;brak
6774;95;177;201;15.04.2021;brak
6775;187;195;291;10.05.2020;brak
6776;333;49;43;24.11.2020;brak
6777;313;58;475;02.03.2021;brak
6778;430;6;166;10.10.2020;brak
6779;269;244;304;19.09.2020;brak
6780;469;97;117;15.02.2021;brak
6781;171;148;156;26.06.2020;brak
6782;160;40;306;31.08.2020;brak
6783;464;166;190;15.10.2020;brak
6784;348;179;159;01.01.2021;brak
6785;240;161;444;12.05.2020;brak
6786;219;164;222;23.07.2020;brak
6787;21;257;162;29.01.2021;brak
6788;397;80;331;09.09.2020;brak
6789;477;182;193;08.03.2021;brak
6790;445;196;350;01.06.2020;brak
6791;228;146;141;15.08.2020;brak
6792;201;112;179;02.03.2021;brak
6793;473;74;358;02.12.2020;brak
6794;449;93;173;12.02.2021;brak
6795;128;218;143;11.11.2020;brak
6796;234;238;181;02.09.2020;brak
6797;177;94;111;27.04.2021;brak
6798;250;279;6;06.07.2020;brak
6799;366;265;21;10.11.2020;brak
6800;198;121;281;17.06.2020;brak
6801;265;167;343;07.02.2021;brak
6802;37;23;210;28.09.2020;brak
6803;475;54;170;09.06.2020;brak
6804;212;208;242;26.08.2020;brak
6805;302;170;110;15.06.2020;brak
6806;84;62;124;24.05.2020;brak
6807;30;258;202;16.02.2021;brak
6808;180;35;78;22.10.2020;brak
6809;429;58;153;03.01.2021;brak
6810;480;269;443;16.04.2021;brak
6811;284;108;144;11.06.2020;brak
6812;6;49;471;06.09.2020;brak
6813;152;251;39;28.01.2021;brak
6814;114;206;39;06.09.2020;brak
6815;317;279;381;27.07.2020;brak
6816;414;174;95;28.05.2020;brak
6817;463;231;185;05.02.2021;brak
6818;41;236;188;11.09.2020;brak
6819;30;287;449;06.04.2021;brak
6820;384;43;74;23.02.2021;brak
6821;3;180;283;09.07.2020;brak
6822;8;117;12;21.05.2020;brak
6823;440;201;167;14.10.2020;brak
6824;180;232;57;20.07.2020;brak
6825;346;176;461;14.09.2020;brak
6826;374;99;383;26.07.2020;brak
6827;483;76;178;13.08.2020;brak
6828;162;1;23;10.07.2020;brak
6829;313;109;140;21.06.2020;brak
6830;166;78;277;29.03.2021;brak
6831;253;296;18;22.04.2021;brak
6832;436;185;182;12.01.2021;brak
6833;153;124;167;30.06.2020;brak
6834;413;245;148;09.06.2020;brak
6835;110;292;449;13.03.2021;brak
6836;478;124;318;12.09.2020;brak
6837;307;269;311;09.07.2020;brak
6838;135;80;371;20.02.2021;brak
6839;152;233;255;04.02.2021;brak
6840;64;259;251;09.07.2020;brak
6841;100;300;396;29.11.2020;brak
6842;40;78;412;30.07.2020;brak
6843;112;67;64;07.10.2020;brak
6844;305;162;206;11.04.2021;brak
6845;171;5;270;03.05.2021;brak
6846;444;91;53;18.12.2020;brak
6847;139;107;451;06.04.2021;brak
6848;39;168;294;13.05.2020;brak
6849;462;195;127;12.01.2021;brak
6850;205;254;433;08.03.2021;brak
6851;382;67;459;06.02.2021;brak
6852;170;125;78;23.10.2020;brak
6853;149;198;500;23.07.2020;brak
6854;80;82;63;29.11.2020;brak
6855;11;33;246;19.05.2020;brak
6856;210;251;191;14.01.2021;brak
6857;388;261;264;29.06.2020;brak
6858;313;153;415;01.03.2021;brak
6859;310;98;456;03.11.2020;brak
6860;12;114;273;14.10.2020;brak
6861;437;12;283;11.02.2021;brak
6862;338;132;146;09.10.2020;brak
6863;316;129;163;02.09.2020;brak
6864;50;180;489;25.10.2020;brak
6865;484;162;99;10.09.2020;brak
6866;75;68;134;18.08.2020;brak
6867;189;7;408;01.12.2020;brak
6868;282;200;391;17.06.2020;brak
6869;241;52;221;16.07.2020;brak
6870;223;32;415;20.08.2020;brak
6871;229;143;382;25.02.2021;brak
6872;126;195;157;30.10.2020;brak
6873;447;178;232;03.01.2021;brak
6874;183;266;362;15.02.2021;brak
6875;32;102;29;01.03.2021;brak
6876;163;89;375;17.10.2020;brak
6877;318;67;180;31.07.2020;brak
6878;174;224;61;05.03.2021;brak
6879;442;290;483;19.01.2021;brak
6880;235;145;475;23.06.2020;brak
6881;333;235;339;17.05.2020;brak
6882;6;150;130;13.04.2021;brak
6883;414;165;357;12.02.2021;brak
6884;466;83;470;16.01.2021;brak
6885;136;116;161;05.01.2021;brak
6886;22;190;69;30.01.2021;brak
6887;498;166;311;11.09.2020;brak
6888;339;145;376;21.08.2020;brak
6889;115;194;55;02.03.2021;brak
6890;209;1;201;11.01.2021;brak
6891;267;146;425;09.09.2020;brak
6892;48;272;172;17.02.2021;brak
6893;29;283;159;29.09.2020;brak
6894;262;92;162;24.11.2020;brak
6895;332;176;268;26.12.2020;brak
6896;18;20;177;07.12.2020;brak
6897;302;89;456;17.11.2020;brak
6898;462;224;16;03.07.2020;brak
6899;215;108;478;24.02.2021;brak
6900;41;186;17;28.03.2021;brak
6901;103;129;392;07.12.2020;brak
6902;147;100;58;26.03.2021;brak
6903;73;23;174;13.11.2020;brak
6904;192;67;128;12.04.2021;brak
6905;136;274;100;24.09.2020;brak
6906;305;240;175;09.04.2021;brak
6907;337;126;492;19.04.2021;brak
6908;114;95;160;09.11.2020;brak
6909;312;175;157;13.09.2020;brak
6910;59;252;311;07.05.2020;brak
6911;464;163;82;21.10.2020;brak
6912;145;28;464;30.11.2020;brak
6913;490;285;441;28.02.2021;brak
6914;177;149;500;10.06.2020;brak
6915;151;100;25;02.12.2020;brak
6916;336;19;110;11.03.2021;brak
6917;32;29;305;24.06.2020;brak
6918;311;258;426;24.03.2021;brak
6919;300;288;35;30.10.2020;brak
6920;178;23;382;19.08.2020;brak
6921;278;4;204;24.04.2021;brak
6922;307;254;459;30.11.2020;brak
6923;216;162;333;17.07.2020;brak
6924;100;65;126;19.06.2020;brak
6925;95;166;67;23.02.2021;brak
6926;447;95;95;26.01.2021;brak
6927;163;56;184;21.01.2021;brak
6928;22;16;486;11.01.2021;brak
6929;305;206;126;06.01.2021;brak
6930;90;124;293;21.10.2020;brak
6931;58;123;33;13.12.2020;brak
6932;471;24;326;19.03.2021;brak
6933;437;37;171;03.01.2021;brak
6934;80;131;83;01.10.2020;brak
6935;309;93;372;25.01.2021;brak
6936;255;42;441;30.09.2020;brak
6937;481;102;299;15.10.2020;brak
6938;150;296;475;24.09.2020;brak
6939;405;197;402;23.12.2020;brak
6940;47;216;287;22.12.2020;brak
6941;236;177;350;28.01.2021;brak
6942;90;199;424;31.01.2021;brak
6943;268;287;78;01.05.2021;brak
6944;249;133;347;24.05.2020;brak
6945;102;76;258;14.09.2020;brak
6946;19;224;264;16.08.2020;brak
6947;409;2;239;27.08.2020;brak
6948;434;60;382;19.05.2020;brak
6949;391;227;147;10.08.2020;brak
6950;47;215;412;18.12.2020;brak
6951;424;74;323;25.01.2021;brak
6952;390;119;152;17.04.2021;brak
6953;358;84;81;17.05.2020;brak
6954;27;87;221;03.03.2021;brak
6955;250;15;474;10.05.2020;brak
6956;138;298;119;11.08.2020;brak
6957;8;117;120;18.11.2020;brak
6958;179;64;103;29.03.2021;brak
6959;89;41;458;18.05.2020;brak
6960;234;16;376;26.12.2020;brak
6961;195;132;411;24.03.2021;brak
