id_sprzedaz;id_sklep;id_czas;id_zamowienie;koszt_calkowity;data_dostarczenia;kod
5528;74;349;5528;5636;23.10.2020;
5529;92;88;5529;5315;04.08.2020;
5530;55;192;5530;115;28.01.2021;
5531;99;305;5531;1985;26.08.2020;
5532;3;110;5532;1435;24.01.2021;
5533;67;427;5533;8435;21.12.2020;
5534;58;96;5534;8025;23.07.2020;
5535;50;228;5535;9128;25.05.2020;
5536;79;55;5536;7821;24.01.2021;
5537;70;50;5537;8822;15.01.2021;
5538;51;438;5538;9436;26.08.2020;
5539;97;383;5539;6956;04.09.2020;
5540;3;233;5540;7378;20.04.2021;
5541;42;500;5541;5125;27.05.2020;
5542;60;111;5542;2891;18.10.2020;
5543;32;119;5543;6604;18.10.2020;
5544;100;15;5544;1307;11.06.2020;
5545;64;58;5545;8314;27.12.2020;
5546;92;472;5546;4623;04.07.2020;
5547;12;231;5547;9788;28.02.2021;
5548;99;53;5548;1307;01.03.2021;
5549;12;224;5549;647;09.02.2021;
5550;98;245;5550;2314;01.02.2021;
5551;93;152;5551;3276;11.10.2020;
5552;76;209;5552;5441;21.11.2020;
5553;80;322;5553;7932;11.09.2020;
5554;88;316;5554;9542;25.06.2020;
5555;38;164;5555;2961;09.06.2020;
5556;94;355;5556;3386;16.10.2020;
5557;28;45;5557;2089;12.03.2021;
5558;53;22;5558;7195;19.02.2021;
5559;77;1;5559;4860;11.06.2020;
5560;19;158;5560;1203;04.12.2020;
5561;45;409;5561;462;27.08.2020;
5562;95;187;5562;3565;18.06.2020;
5563;4;206;5563;9306;26.03.2021;
5564;89;447;5564;4483;25.08.2020;
5565;32;323;5565;9242;14.09.2020;
5566;51;172;5566;2903;10.09.2020;
5567;90;433;5567;8163;21.01.2021;
5568;84;446;5568;1205;17.03.2021;
5569;1;86;5569;5187;20.07.2020;
5570;95;42;5570;6052;19.03.2021;
5571;62;329;5571;9444;31.07.2020;
5572;83;227;5572;2514;05.03.2021;
5573;49;392;5573;7335;03.11.2020;
5574;33;227;5574;569;13.03.2021;
5575;24;213;5575;6957;16.02.2021;
5576;43;49;5576;2909;19.11.2020;
5577;49;26;5577;7973;12.02.2021;
5578;6;9;5578;7737;15.11.2020;
5579;42;361;5579;3917;01.01.2021;
5580;97;353;5580;2742;18.03.2021;
5581;91;181;5581;5225;21.02.2021;
5582;22;83;5582;3630;29.03.2021;
5583;94;194;5583;9294;17.11.2020;
5584;66;100;5584;8835;15.07.2020;
5585;41;135;5585;8089;09.06.2020;
5586;37;389;5586;2778;27.03.2021;
5587;86;353;5587;3716;16.05.2020;
5588;64;144;5588;1732;13.08.2020;
5589;22;256;5589;4506;17.02.2021;
5590;41;41;5590;7676;30.07.2020;
5591;39;14;5591;6204;17.05.2020;
5592;58;94;5592;7574;14.04.2021;
5593;77;142;5593;3490;01.01.2021;
5594;4;336;5594;4465;17.08.2020;
5595;9;54;5595;7915;06.05.2020;
5596;26;377;5596;3127;05.07.2020;
5597;52;484;5597;628;26.07.2020;
5598;43;357;5598;9786;29.10.2020;
5599;46;299;5599;5744;13.04.2021;
5600;69;7;5600;4472;16.03.2021;
5601;49;411;5601;3787;27.06.2020;
5602;37;377;5602;841;24.03.2021;
5603;35;291;5603;4604;19.09.2020;
5604;28;220;5604;3987;28.02.2021;
5605;3;326;5605;4484;22.03.2021;
5606;77;77;5606;1638;14.08.2020;
5607;29;205;5607;6194;27.03.2021;
5608;53;205;5608;5268;31.08.2020;
5609;98;216;5609;8428;10.06.2020;
5610;50;437;5610;9822;14.10.2020;
5611;40;183;5611;744;06.07.2020;
5612;51;330;5612;3177;03.11.2020;
5613;76;496;5613;750;05.02.2021;
5614;38;452;5614;2519;22.06.2020;
5615;38;377;5615;1614;07.06.2020;
5616;81;31;5616;283;15.06.2020;
5617;40;169;5617;726;04.08.2020;
5618;39;257;5618;4926;27.02.2021;
5619;27;71;5619;5584;13.09.2020;
5620;66;345;5620;5697;04.10.2020;
5621;31;206;5621;5811;02.02.2021;
5622;66;18;5622;1540;23.09.2020;
5623;69;178;5623;5013;24.10.2020;
5624;76;404;5624;9315;26.11.2020;
5625;7;378;5625;4277;15.01.2021;
5626;13;139;5626;2545;05.01.2021;
5627;16;211;5627;6486;13.04.2021;
5628;14;480;5628;1774;12.10.2020;
5629;66;416;5629;9270;17.03.2021;
5630;87;156;5630;8117;02.10.2020;
5631;87;373;5631;2665;10.08.2020;
5632;23;351;5632;9693;17.03.2021;
5633;96;320;5633;3711;18.10.2020;
5634;89;499;5634;5409;18.05.2020;
5635;59;261;5635;5557;24.06.2020;
5636;86;446;5636;5934;01.11.2020;
5637;77;480;5637;7461;24.11.2020;
5638;67;147;5638;8564;19.09.2020;
5639;21;200;5639;1821;09.07.2020;
5640;49;247;5640;5335;06.09.2020;
5641;63;265;5641;2387;04.01.2021;
5642;91;297;5642;3555;11.01.2021;
5643;56;293;5643;8978;14.02.2021;
5644;89;205;5644;9034;19.11.2020;
5645;54;497;5645;6790;30.12.2020;
5646;18;85;5646;941;09.06.2020;
5647;71;419;5647;7415;16.03.2021;
5648;53;311;5648;8842;03.10.2020;
5649;2;305;5649;9491;28.02.2021;
5650;10;436;5650;8278;30.09.2020;
5651;80;497;5651;684;27.06.2020;
5652;8;242;5652;8375;05.07.2020;
5653;16;112;5653;3206;30.05.2020;
5654;47;292;5654;780;16.12.2020;
5655;96;309;5655;8369;03.07.2020;
5656;38;399;5656;9437;18.05.2020;
5657;9;219;5657;5540;11.01.2021;
5658;7;452;5658;5027;17.10.2020;
5659;74;238;5659;6840;26.06.2020;
5660;93;105;5660;2034;01.09.2020;
5661;86;477;5661;7702;28.01.2021;
5662;77;417;5662;6148;24.08.2020;
5663;46;292;5663;3550;26.10.2020;
5664;63;431;5664;8705;23.03.2021;
5665;50;210;5665;5974;18.01.2021;
5666;1;271;5666;1684;07.03.2021;
5667;40;113;5667;3306;15.10.2020;
5668;84;98;5668;5157;28.06.2020;
5669;42;324;5669;7687;05.01.2021;
5670;17;349;5670;891;20.10.2020;
5671;64;371;5671;8262;29.10.2020;
5672;83;307;5672;2410;22.08.2020;
5673;34;254;5673;1346;31.03.2021;
5674;46;222;5674;3692;21.05.2020;
5675;88;341;5675;1517;22.09.2020;
5676;61;420;5676;3514;27.03.2021;
5677;13;470;5677;1246;21.01.2021;
5678;32;160;5678;3768;06.03.2021;
5679;15;211;5679;820;11.08.2020;
5680;32;481;5680;930;23.06.2020;
5681;66;360;5681;5496;25.05.2020;
5682;39;402;5682;7222;10.08.2020;
5683;4;299;5683;4036;18.05.2020;
5684;54;418;5684;4607;22.11.2020;
5685;90;437;5685;9366;09.06.2020;
5686;10;384;5686;2437;19.09.2020;
5687;95;274;5687;3709;18.10.2020;
5688;37;221;5688;6231;15.04.2021;
5689;94;1;5689;7227;08.04.2021;
5690;21;377;5690;9733;06.03.2021;
5691;35;306;5691;8159;22.01.2021;
5692;53;499;5692;1116;30.07.2020;
5693;19;345;5693;7552;13.11.2020;
5694;53;197;5694;7676;24.07.2020;
5695;13;152;5695;8452;08.05.2020;
5696;36;245;5696;3287;22.02.2021;
5697;74;69;5697;5496;21.04.2021;
5698;24;149;5698;3301;07.01.2021;
5699;2;490;5699;2317;16.03.2021;
5700;85;443;5700;3904;15.07.2020;
5701;13;66;5701;6989;26.01.2021;
5702;23;289;5702;9342;12.04.2021;
5703;20;258;5703;3318;21.07.2020;
5704;24;42;5704;1518;20.07.2020;
5705;4;461;5705;8853;19.02.2021;
5706;98;146;5706;2116;12.11.2020;
5707;82;108;5707;6964;22.10.2020;
5708;49;343;5708;1966;03.11.2020;
5709;74;235;5709;724;21.06.2020;
5710;77;56;5710;9194;12.06.2020;
5711;79;131;5711;3573;10.07.2020;
5712;56;483;5712;2205;12.11.2020;
5713;43;359;5713;1909;03.02.2021;
5714;17;384;5714;5663;20.02.2021;
5715;1;46;5715;8751;07.10.2020;
5716;70;307;5716;4630;20.10.2020;
5717;43;54;5717;9437;09.11.2020;
5718;33;275;5718;2096;13.08.2020;
5719;58;117;5719;2590;10.09.2020;
5720;1;432;5720;361;13.06.2020;
5721;81;51;5721;8739;26.07.2020;
5722;90;223;5722;9712;06.11.2020;
5723;22;429;5723;3223;31.07.2020;
5724;36;317;5724;4725;06.01.2021;
5725;83;215;5725;4131;05.08.2020;
5726;95;365;5726;3119;20.12.2020;
5727;39;317;5727;9631;27.09.2020;
5728;69;485;5728;507;15.09.2020;
5729;28;168;5729;5513;03.03.2021;
5730;56;71;5730;6437;12.11.2020;
5731;11;415;5731;7835;04.09.2020;
5732;75;208;5732;3166;11.01.2021;
5733;75;317;5733;857;17.02.2021;
5734;91;395;5734;620;05.03.2021;
5735;19;314;5735;7419;29.06.2020;
5736;43;273;5736;1100;26.08.2020;
5737;14;461;5737;6896;22.06.2020;
5738;32;18;5738;1013;16.10.2020;
5739;4;393;5739;1105;27.07.2020;
5740;44;5;5740;2180;06.03.2021;
5741;94;293;5741;5279;15.09.2020;
5742;19;300;5742;1837;26.02.2021;
5743;84;259;5743;7501;21.12.2020;
5744;17;134;5744;7177;22.07.2020;
5745;37;372;5745;3996;10.06.2020;
5746;26;412;5746;662;17.08.2020;
5747;21;217;5747;2363;29.11.2020;
5748;35;17;5748;1845;02.04.2021;
5749;79;72;5749;1529;21.05.2020;
5750;71;372;5750;6529;06.07.2020;
5751;45;150;5751;7750;10.02.2021;
5752;38;86;5752;9945;22.08.2020;
5753;16;287;5753;2017;16.01.2021;
5754;49;377;5754;2797;18.11.2020;
5755;1;30;5755;9199;03.09.2020;
5756;88;238;5756;1072;04.09.2020;
5757;23;230;5757;2537;04.07.2020;
5758;91;471;5758;5640;20.07.2020;
5759;97;389;5759;8183;28.10.2020;
5760;88;39;5760;4746;04.01.2021;
5761;62;472;5761;9240;06.04.2021;
5762;82;233;5762;7321;28.02.2021;
5763;43;271;5763;4652;13.05.2020;
5764;56;163;5764;1840;15.09.2020;
5765;15;426;5765;1635;30.09.2020;
5766;8;366;5766;1724;23.10.2020;
5767;73;294;5767;7581;01.01.2021;
5768;70;182;5768;7752;24.11.2020;
5769;75;9;5769;3078;10.06.2020;
5770;31;365;5770;4226;11.03.2021;
5771;66;438;5771;4122;20.03.2021;
5772;62;27;5772;6145;20.05.2020;
5773;36;81;5773;7090;14.08.2020;
5774;1;5;5774;2345;16.09.2020;
5775;7;33;5775;3079;27.03.2021;
5776;93;366;5776;9387;27.03.2021;
5777;33;320;5777;1962;16.03.2021;
5778;84;144;5778;5727;04.11.2020;
5779;1;479;5779;5280;25.04.2021;
5780;94;199;5780;9439;02.07.2020;
5781;15;207;5781;7217;20.03.2021;
5782;66;210;5782;8340;13.03.2021;
5783;10;477;5783;6439;22.07.2020;
5784;23;340;5784;5464;04.01.2021;
5785;54;386;5785;5506;17.02.2021;
5786;93;261;5786;6783;30.07.2020;
5787;17;166;5787;6740;08.09.2020;
5788;56;136;5788;9503;21.02.2021;
5789;67;371;5789;4029;13.09.2020;
5790;13;334;5790;7534;25.06.2020;
5791;36;29;5791;608;02.03.2021;
5792;74;422;5792;2163;05.01.2021;
5793;72;20;5793;196;20.03.2021;
5794;28;407;5794;8577;04.01.2021;
5795;68;161;5795;4626;12.01.2021;
5796;61;450;5796;3464;12.03.2021;
5797;10;172;5797;7984;25.06.2020;
5798;71;83;5798;8123;09.01.2021;
5799;88;415;5799;1016;26.10.2020;
5800;10;237;5800;6127;11.09.2020;
5801;17;424;5801;5059;24.05.2020;
5802;90;467;5802;9247;02.03.2021;
5803;35;477;5803;7191;06.11.2020;
5804;37;499;5804;7768;11.12.2020;
5805;2;334;5805;6361;04.04.2021;
5806;94;286;5806;9935;22.09.2020;
5807;81;466;5807;2766;28.08.2020;
5808;93;275;5808;1687;20.11.2020;
5809;33;486;5809;1169;08.06.2020;
5810;5;48;5810;4380;09.11.2020;
5811;10;18;5811;193;22.03.2021;
5812;46;222;5812;6957;12.05.2020;
5813;100;298;5813;5317;31.07.2020;
5814;61;408;5814;6678;26.05.2020;
5815;40;30;5815;1239;22.08.2020;
5816;7;152;5816;612;26.02.2021;
5817;38;176;5817;599;12.04.2021;
5818;19;312;5818;9762;22.04.2021;
5819;19;385;5819;4191;27.11.2020;
5820;65;27;5820;8492;14.07.2020;
5821;63;308;5821;943;04.10.2020;
5822;95;257;5822;9669;04.07.2020;
5823;67;347;5823;1297;21.12.2020;
5824;45;215;5824;530;22.07.2020;
5825;91;340;5825;8302;08.02.2021;
5826;83;15;5826;7068;14.11.2020;
5827;52;185;5827;6237;21.01.2021;
5828;55;167;5828;7561;21.12.2020;
5829;61;184;5829;1243;24.08.2020;
5830;61;100;5830;5169;15.06.2020;
5831;61;38;5831;4375;11.03.2021;
5832;25;186;5832;9190;25.07.2020;
5833;42;79;5833;5899;26.02.2021;
5834;25;11;5834;8781;05.06.2020;
5835;57;55;5835;1269;28.08.2020;
5836;4;185;5836;5720;20.03.2021;
5837;21;362;5837;3791;15.04.2021;
5838;92;151;5838;7652;10.05.2020;
5839;89;151;5839;9788;22.08.2020;
5840;2;420;5840;9944;04.02.2021;
5841;50;197;5841;2591;09.06.2020;
5842;3;335;5842;7347;03.09.2020;
5843;25;404;5843;429;10.09.2020;
5844;93;39;5844;3866;04.07.2020;
5845;27;240;5845;899;07.03.2021;
5846;49;283;5846;3783;14.10.2020;
5847;45;476;5847;228;12.09.2020;
5848;33;338;5848;4346;22.07.2020;
5849;10;209;5849;6804;13.08.2020;
5850;74;267;5850;2425;11.03.2021;
5851;21;257;5851;541;06.06.2020;
5852;38;71;5852;8844;23.11.2020;
5853;74;481;5853;2367;21.12.2020;
5854;26;76;5854;2464;15.01.2021;
5855;22;352;5855;8815;09.03.2021;
5856;68;28;5856;9547;22.01.2021;
5857;6;1;5857;252;22.10.2020;
5858;43;130;5858;3826;28.01.2021;
5859;47;474;5859;3405;17.10.2020;
5860;68;378;5860;3128;11.05.2020;
5861;93;124;5861;1647;14.08.2020;
5862;78;473;5862;4352;22.12.2020;
5863;61;321;5863;1222;28.11.2020;
5864;3;218;5864;4541;05.05.2020;
5865;87;293;5865;6014;29.09.2020;
5866;98;21;5866;9035;04.12.2020;
5867;28;408;5867;887;30.11.2020;
5868;74;435;5868;6184;03.12.2020;
5869;7;460;5869;6083;28.11.2020;
5870;92;485;5870;1198;18.05.2020;
5871;100;2;5871;9265;27.12.2020;
5872;40;10;5872;3340;07.03.2021;
5873;21;386;5873;4498;21.09.2020;
5874;8;370;5874;2529;04.01.2021;
5875;79;286;5875;1569;19.03.2021;
5876;34;415;5876;6799;21.12.2020;
5877;25;20;5877;8885;02.06.2020;
5878;84;104;5878;8336;14.07.2020;
5879;84;53;5879;7114;26.03.2021;
5880;89;191;5880;289;12.05.2020;
5881;49;135;5881;8246;22.10.2020;
5882;69;125;5882;6938;22.06.2020;
5883;22;334;5883;7173;28.02.2021;
5884;54;112;5884;4757;15.12.2020;
5885;57;250;5885;7930;01.06.2020;
5886;25;196;5886;3437;12.04.2021;
5887;69;340;5887;8816;20.11.2020;
5888;91;117;5888;5171;12.06.2020;
5889;7;388;5889;6710;13.12.2020;
5890;96;305;5890;5597;12.02.2021;
5891;47;145;5891;4147;09.02.2021;
5892;64;171;5892;8614;25.03.2021;
5893;60;345;5893;5586;30.04.2020;
5894;83;237;5894;7185;10.02.2021;
5895;81;76;5895;8853;23.11.2020;
5896;30;116;5896;4470;13.05.2020;
5897;75;321;5897;6420;06.11.2020;
5898;72;269;5898;1253;17.12.2020;
5899;9;132;5899;2541;30.04.2020;
5900;54;330;5900;670;22.09.2020;
5901;80;35;5901;7381;12.10.2020;
5902;55;498;5902;5452;01.11.2020;
5903;24;110;5903;3281;27.06.2020;
5904;74;328;5904;7780;20.01.2021;
5905;23;287;5905;9408;20.04.2021;
5906;23;408;5906;7543;27.03.2021;
5907;23;452;5907;1252;16.09.2020;
5908;97;98;5908;5907;06.09.2020;
5909;23;251;5909;5580;06.02.2021;
5910;32;296;5910;2143;17.04.2021;
5911;48;65;5911;4947;19.05.2020;
5912;46;233;5912;9046;30.05.2020;
5913;42;284;5913;4125;14.02.2021;
5914;55;188;5914;3857;24.11.2020;
5915;54;102;5915;5416;07.03.2021;
5916;46;377;5916;9988;16.01.2021;
5917;52;343;5917;8807;16.03.2021;
5918;24;149;5918;6943;30.03.2021;
5919;40;43;5919;1119;15.02.2021;
5920;97;340;5920;7452;08.07.2020;
5921;20;99;5921;2070;04.09.2020;
5922;30;382;5922;6283;01.05.2020;
5923;71;240;5923;1515;24.05.2020;
5924;58;463;5924;550;15.09.2020;
5925;24;237;5925;4682;19.10.2020;
5926;10;500;5926;2866;02.01.2021;
5927;16;313;5927;3973;07.01.2021;
5928;94;479;5928;471;22.11.2020;
5929;30;11;5929;8908;25.01.2021;
5930;76;422;5930;546;27.10.2020;
5931;78;463;5931;5009;01.01.2021;
5932;45;49;5932;6361;27.06.2020;
5933;53;274;5933;3034;15.02.2021;
5934;82;201;5934;4545;22.12.2020;
5935;3;267;5935;6689;02.09.2020;
5936;12;397;5936;6074;18.05.2020;
5937;25;463;5937;9969;17.11.2020;
5938;70;113;5938;2476;25.11.2020;
5939;83;59;5939;8962;08.09.2020;
5940;63;283;5940;6146;06.01.2021;
5941;42;278;5941;4206;24.11.2020;
5942;70;458;5942;4789;16.02.2021;
5943;22;340;5943;7511;17.06.2020;
5944;54;346;5944;3462;05.02.2021;
5945;59;258;5945;8665;11.03.2021;
5946;3;459;5946;3509;13.04.2021;
5947;19;182;5947;9372;05.04.2021;
5948;33;261;5948;6567;08.05.2020;
5949;29;44;5949;9444;11.08.2020;
5950;96;333;5950;8042;05.11.2020;
5951;99;479;5951;3133;18.07.2020;
5952;64;468;5952;8614;30.08.2020;
5953;58;236;5953;9872;15.04.2021;
5954;99;415;5954;6706;24.08.2020;
5955;78;70;5955;5907;02.02.2021;
5956;33;316;5956;166;30.04.2020;
5957;31;340;5957;6258;19.10.2020;
5958;30;423;5958;8446;02.12.2020;
5959;3;344;5959;2950;14.02.2021;
5960;94;54;5960;8152;18.06.2020;
5961;81;132;5961;8716;22.03.2021;
5962;14;53;5962;4565;03.12.2020;
5963;55;46;5963;3150;22.02.2021;
5964;30;360;5964;6650;06.08.2020;
5965;9;139;5965;1503;14.12.2020;
5966;84;98;5966;7225;03.11.2020;
5967;32;210;5967;8993;25.08.2020;
5968;83;402;5968;8674;29.12.2020;
5969;72;498;5969;1721;28.01.2021;
5970;96;454;5970;7301;14.11.2020;
5971;44;137;5971;2543;10.10.2020;
5972;7;177;5972;3684;22.08.2020;
5973;26;143;5973;6462;04.09.2020;
5974;45;476;5974;6177;29.12.2020;
5975;48;404;5975;6565;19.03.2021;
5976;45;368;5976;6622;13.11.2020;
5977;30;448;5977;1711;18.09.2020;
5978;39;130;5978;8082;29.09.2020;
5979;53;431;5979;367;10.05.2020;
5980;47;485;5980;2379;10.01.2021;
5981;26;358;5981;7707;10.12.2020;
5982;1;40;5982;226;13.12.2020;
5983;41;242;5983;3315;03.07.2020;
5984;30;387;5984;6788;13.02.2021;
5985;32;163;5985;1096;24.09.2020;
5986;44;258;5986;113;19.12.2020;
5987;49;448;5987;1034;08.08.2020;
5988;94;386;5988;8185;04.04.2021;
5989;71;122;5989;6117;15.08.2020;
5990;7;76;5990;5422;05.12.2020;
5991;15;214;5991;4001;17.04.2021;
5992;25;454;5992;8881;05.01.2021;
5993;24;77;5993;7218;23.07.2020;
5994;58;295;5994;9903;08.04.2021;
5995;32;372;5995;8662;04.07.2020;
5996;80;404;5996;8467;07.05.2020;
5997;79;139;5997;8436;24.10.2020;
5998;12;360;5998;7739;02.12.2020;
5999;66;40;5999;1202;27.03.2021;
6000;89;111;6000;1415;14.01.2021;
6001;14;388;6001;5134;08.07.2020;
6002;96;46;6002;8932;24.06.2020;
6003;54;146;6003;623;02.12.2020;
6004;28;199;6004;674;31.12.2020;
6005;57;24;6005;9860;08.06.2020;
6006;52;220;6006;2575;11.11.2020;
6007;88;438;6007;1434;06.08.2020;
6008;64;295;6008;2099;04.10.2020;
6009;62;177;6009;3031;15.05.2020;
6010;35;180;6010;2890;28.07.2020;
6011;52;152;6011;742;04.08.2020;
6012;11;469;6012;1988;06.04.2021;
6013;60;15;6013;2283;11.03.2021;
6014;55;473;6014;1329;25.06.2020;
6015;19;52;6015;467;24.05.2020;
6016;50;353;6016;2558;08.08.2020;
6017;80;183;6017;7739;25.10.2020;
6018;59;478;6018;4870;04.05.2020;
6019;63;219;6019;3428;23.01.2021;
6020;52;10;6020;5677;09.09.2020;
6021;24;289;6021;5534;12.02.2021;
6022;79;71;6022;2401;11.02.2021;
6023;58;429;6023;259;09.04.2021;
6024;3;435;6024;6948;12.02.2021;
6025;77;340;6025;1719;12.01.2021;
6026;80;318;6026;5311;29.12.2020;
6027;97;120;6027;7348;21.06.2020;
6028;26;133;6028;7951;07.12.2020;
6029;44;297;6029;9177;12.02.2021;
6030;48;500;6030;5120;16.11.2020;
6031;52;290;6031;1505;30.05.2020;
6032;2;10;6032;7789;31.08.2020;
6033;29;47;6033;5449;14.02.2021;
6034;71;381;6034;5361;02.02.2021;
6035;43;102;6035;5598;08.08.2020;
6036;27;211;6036;9311;15.11.2020;
6037;8;138;6037;5579;01.07.2020;
6038;63;178;6038;2344;16.09.2020;
6039;40;233;6039;6054;02.12.2020;
6040;6;431;6040;2567;23.10.2020;
6041;93;182;6041;7847;20.07.2020;
6042;95;50;6042;1674;26.06.2020;
6043;54;302;6043;3701;05.04.2021;
6044;17;386;6044;8531;19.12.2020;
6045;94;474;6045;9412;26.11.2020;
6046;47;408;6046;2878;20.03.2021;
6047;16;331;6047;1854;16.11.2020;
6048;91;348;6048;1383;04.09.2020;
6049;38;428;6049;8260;28.01.2021;
6050;76;404;6050;1570;06.08.2020;
6051;21;349;6051;6105;01.09.2020;
6052;100;35;6052;4525;16.08.2020;
6053;32;85;6053;1750;15.01.2021;
6054;26;380;6054;5135;04.08.2020;
6055;48;429;6055;9932;16.01.2021;
6056;28;135;6056;9644;09.12.2020;
6057;50;254;6057;7126;23.08.2020;
6058;57;194;6058;2162;30.03.2021;
6059;18;174;6059;8714;17.09.2020;
6060;26;481;6060;7907;23.01.2021;
6061;70;272;6061;5907;01.02.2021;
6062;53;229;6062;6800;10.12.2020;
6063;53;166;6063;1769;18.10.2020;
6064;34;361;6064;2737;15.07.2020;
6065;71;371;6065;1291;23.01.2021;
6066;65;399;6066;9946;31.07.2020;
6067;10;363;6067;1859;14.08.2020;
6068;74;491;6068;4930;03.10.2020;
6069;23;271;6069;7772;18.04.2021;
6070;75;109;6070;1675;30.04.2020;
6071;50;464;6071;635;21.09.2020;
6072;2;354;6072;8641;13.04.2021;
6073;24;218;6073;6523;20.02.2021;
6074;50;88;6074;5396;25.07.2020;
6075;56;315;6075;2407;22.08.2020;
6076;13;431;6076;234;28.10.2020;
6077;35;475;6077;2551;03.04.2021;
6078;67;411;6078;5264;18.12.2020;
6079;43;341;6079;9016;25.09.2020;
6080;49;411;6080;8585;17.08.2020;
6081;79;467;6081;2325;01.07.2020;
6082;20;173;6082;4787;04.11.2020;
6083;62;146;6083;7452;01.12.2020;
6084;63;452;6084;2548;16.09.2020;
6085;10;279;6085;2456;09.03.2021;
6086;7;184;6086;2417;03.09.2020;
6087;24;271;6087;5535;02.01.2021;
6088;78;276;6088;9059;19.07.2020;
6089;85;163;6089;5966;22.05.2020;
6090;51;8;6090;6045;02.07.2020;
6091;14;59;6091;6500;12.03.2021;
6092;82;232;6092;1209;07.01.2021;
6093;86;49;6093;4958;18.12.2020;
6094;27;482;6094;8053;23.06.2020;
6095;62;233;6095;6544;08.10.2020;
6096;19;23;6096;3394;06.07.2020;
6097;69;69;6097;2206;30.07.2020;
6098;19;498;6098;5428;28.10.2020;
6099;87;353;6099;7151;04.07.2020;
6100;83;412;6100;9236;07.08.2020;
6101;88;324;6101;1698;15.10.2020;
6102;51;86;6102;3343;29.12.2020;
6103;34;380;6103;8267;26.03.2021;
6104;35;371;6104;2230;31.12.2020;
6105;10;83;6105;2760;10.02.2021;
6106;30;145;6106;4584;30.08.2020;
6107;82;101;6107;5614;24.07.2020;
6108;100;315;6108;7344;20.09.2020;
6109;93;311;6109;8473;25.12.2020;
6110;79;415;6110;1853;22.06.2020;
6111;7;379;6111;8488;27.09.2020;
6112;78;364;6112;3615;23.11.2020;
6113;55;337;6113;9363;27.10.2020;
6114;99;11;6114;8851;30.05.2020;
6115;91;86;6115;2186;19.01.2021;
6116;37;2;6116;349;21.11.2020;
6117;94;191;6117;1985;13.03.2021;
6118;95;337;6118;4922;25.11.2020;
6119;96;179;6119;1261;18.10.2020;
6120;68;408;6120;4797;29.06.2020;
6121;87;421;6121;9968;14.12.2020;
6122;97;255;6122;6723;19.09.2020;
6123;15;449;6123;6449;03.01.2021;
6124;27;71;6124;7189;04.03.2021;
6125;88;489;6125;1182;08.09.2020;
6126;17;42;6126;9793;11.03.2021;
6127;24;29;6127;7406;02.11.2020;
6128;33;441;6128;6700;11.12.2020;
6129;21;61;6129;9414;25.07.2020;
6130;85;6;6130;3957;20.11.2020;
6131;59;216;6131;1357;02.03.2021;
6132;72;56;6132;7647;06.12.2020;
6133;90;222;6133;5235;31.10.2020;
6134;84;391;6134;2176;24.02.2021;
6135;40;166;6135;5433;25.11.2020;
6136;80;186;6136;2858;06.04.2021;
6137;74;141;6137;5132;31.12.2020;
6138;32;113;6138;8726;25.07.2020;
6139;61;149;6139;2420;27.10.2020;
6140;63;256;6140;1090;22.08.2020;
6141;93;15;6141;9992;17.06.2020;
6142;86;454;6142;4084;05.02.2021;
6143;21;314;6143;6340;17.09.2020;
6144;50;87;6144;1033;09.09.2020;
6145;21;367;6145;9866;17.02.2021;
6146;83;428;6146;8161;26.09.2020;
6147;17;85;6147;7284;02.02.2021;
6148;26;293;6148;5430;26.10.2020;
6149;66;300;6149;9610;15.12.2020;
6150;17;319;6150;5649;01.12.2020;
6151;10;408;6151;4240;25.05.2020;
6152;92;319;6152;1165;19.04.2021;
6153;45;410;6153;9621;13.01.2021;
6154;28;266;6154;8306;08.10.2020;
6155;93;173;6155;4311;21.10.2020;
6156;4;77;6156;8085;07.12.2020;
6157;24;390;6157;8481;16.01.2021;
6158;50;431;6158;1478;10.02.2021;
6159;95;360;6159;7751;15.06.2020;
6160;36;271;6160;5954;03.08.2020;
6161;36;385;6161;4134;10.09.2020;
6162;76;338;6162;5362;07.09.2020;
6163;13;470;6163;4768;29.11.2020;
6164;27;264;6164;3080;19.08.2020;
6165;25;207;6165;6088;22.03.2021;
6166;88;324;6166;5868;15.09.2020;
6167;69;488;6167;4591;05.11.2020;
6168;85;94;6168;1406;13.12.2020;
6169;74;421;6169;5850;06.11.2020;
6170;32;287;6170;4943;28.01.2021;
6171;61;161;6171;5079;13.03.2021;
6172;92;233;6172;3904;26.09.2020;
6173;34;276;6173;3519;29.05.2020;
6174;22;265;6174;7264;28.03.2021;
6175;35;271;6175;1216;02.10.2020;
6176;67;345;6176;3309;15.12.2020;
6177;62;458;6177;4554;15.07.2020;
6178;19;199;6178;6472;07.08.2020;
6179;76;486;6179;6639;21.06.2020;
6180;3;102;6180;3076;26.10.2020;
6181;100;132;6181;4991;05.04.2021;
6182;70;99;6182;6259;19.09.2020;
6183;63;208;6183;8205;24.12.2020;
6184;88;169;6184;7578;04.01.2021;
6185;61;390;6185;9343;29.08.2020;
6186;1;24;6186;2789;12.09.2020;
6187;63;272;6187;5243;26.12.2020;
6188;28;437;6188;6611;03.02.2021;
6189;17;46;6189;9418;04.11.2020;
6190;27;100;6190;2223;02.02.2021;
6191;58;460;6191;6388;29.05.2020;
6192;1;455;6192;3728;18.02.2021;
6193;80;117;6193;4038;22.04.2021;
